merchant,industry,first_charge_date,country,business_size,subscription_volume,checkout_volume,payment_link_volume,total_volume,active_days,seasonality_score,best_period_days,best_acf,acf_7,acf_14,acf_30,acf_60,acf_91,cycle_type
43cdd5e4,Grocery & food stores,2041-03-17 00:00:00+00:00,GB,small,0,5461817,0,5469561,159,0.5349859503161697,14.0,0.5349859503161697,0.4999308776289262,0.5349859503161697,0.39690420258114906,0.2344327259516107,0.11813237898807678,biweekly
e67c6d89,Business services,2041-01-11 00:00:00+00:00,FR,small,0,3030707,0,3031196,176,0.5338391644277858,7.0,0.5338391644277858,0.5338391644277858,0.5112599860882587,0.4205575728598114,0.3146989306113408,0.17898016259066418,weekly
4666cbf2,Food & drink,2040-10-23 00:00:00+00:00,DE,small,0,744798,0,744798,56,0.5327540876429142,7.0,0.5327540876429142,0.5327540876429142,0.44712368651288115,0.11852120548119836,0.0537444577944751,0.07914168043955033,weekly
c609c088,Business services,2041-08-17 00:00:00+00:00,AE,small,0,96115952,353932,96603034,207,0.5324356209871727,7.0,0.5324356209871727,0.5324356209871727,0.4780154676477544,0.061120904545687096,0.019925416434432335,0.3095393853267223,weekly
ec06c951,Digital goods,2041-03-04 00:00:00+00:00,BG,small,0,6869448,0,6869448,279,0.5272689295267722,7.0,0.5272689295267722,0.5272689295267722,0.32033642730907586,0.15690224370428535,0.14222486440914653,-0.04650268534958438,weekly
6ffdfb75,"Religion, politics & other memberships",2041-10-07 00:00:00+00:00,GB,medium,0,9874208,19843840,29718048,121,0.5258866236073042,14.0,0.5258866236073042,0.46314746502862286,0.5258866236073042,0.2052940706665931,0.050391088146043546,0.13528103053280652,biweekly
bddd0c82,Ticketing & events,2042-03-28 00:00:00+00:00,IE,small,0,2453495,0,2453495,82,0.5240435377782545,14.0,0.5240435377782545,0.45346806408286255,0.5240435377782545,0.3147709118873236,0.1503616444398518,-0.03226333760016884,biweekly
409bf3c2,Food & drink,2042-04-14 00:00:00+00:00,US,small,0,0,2310000,2340000,43,0.5223503965392933,7.0,0.5223503965392933,0.5223503965392933,0.4186282354991797,0.17797919456174668,0.0006972119445082047,-0.017664023071377103,weekly
62f33966,Others,2041-02-03 00:00:00+00:00,CA,small,0,2212941,0,2220547,304,0.5190832525235934,7.0,0.5190832525235934,0.5190832525235934,0.5101193501088853,0.18024476077093188,-0.03426239295515476,0.13974095380510218,weekly
09f20202,Leisure,2041-12-21 00:00:00+00:00,AU,small,0,3814972,0,3814972,81,0.5172401241057293,7.0,0.5172401241057293,0.5172401241057293,0.4966147733068059,0.3248817132905012,0.06498340759545801,-0.02423717184317078,weekly
757fd69a,Software,2041-12-06 00:00:00+00:00,US,small,0,0,46505552,46505552,58,0.5165480457202332,7.0,0.5165480457202332,0.5165480457202332,0.4442219270785472,0.09497661218597887,0.03775046543711508,-0.015239113899293628,weekly
8b6b7dc3,Personal services,2039-08-12 00:00:00+00:00,CA,small,0,856948,0,7872669,293,0.5155970149046629,7.0,0.5155970149046629,0.5155970149046629,0.4027629390072506,0.20477595794406023,0.05298588069196261,-0.01771625842899652,weekly
83735175,Digital goods,2040-01-29 00:00:00+00:00,SE,small,0,22687211,0,22687211,412,0.5135803945768403,7.0,0.5135803945768403,0.5135803945768403,0.41839947221958745,0.04428659936603825,-0.04471804777145924,0.24736709182899494,weekly
c7d7adac,Personal services,2040-04-24 00:00:00+00:00,GB,small,0,194851,0,194851,57,0.5116275274510649,7.0,0.5116275274510649,0.5116275274510649,0.48639498287515864,0.19773447363877433,0.01670503015863506,0.02418101798736065,weekly
83d8455a,"Religion, politics & other memberships",2040-05-11 00:00:00+00:00,IE,small,0,434712,0,434712,65,0.5082450087333875,7.0,0.5082450087333875,0.5082450087333875,0.4700975302534287,0.13805367992025044,0.0025426128928781036,-0.013851978007168244,weekly
3c167dc6,Business services,2041-05-08 00:00:00+00:00,US,small,0,4519200,0,4519200,147,0.5078554827689395,7.0,0.5078554827689395,0.5078554827689395,0.4155031025844905,0.11583379380176738,0.0344923524471397,-0.0528648008662624,weekly
db90f6ad,Others,2040-12-08 00:00:00+00:00,AU,small,0,0,21611,3639709,117,0.49750013681444655,7.0,0.49750013681444655,0.49750013681444655,-0.004968638261044201,-0.005152661900342133,-0.005497706224025758,-0.005854252025165502,weekly
1448a845,Merchandise,2041-12-31 00:00:00+00:00,IN,small,0,569235,0,569235,50,0.49510232288858913,7.0,0.49510232288858913,0.49510232288858913,0.22772084771680542,0.04062261660852414,-0.014540289690663056,-0.043664864524317476,weekly
024a570d,Food & drink,2042-01-22 00:00:00+00:00,GB,small,0,485198,0,485198,88,0.49487449469664896,7.0,0.49487449469664896,0.49487449469664896,0.397389695413848,0.295271839695557,0.11084663945593812,0.16172325662856665,weekly
d58b1f19,Software,2040-07-03 00:00:00+00:00,RO,small,0,55417870,0,55417870,413,0.4898145208262593,14.0,0.4898145208262593,0.47134915070776323,0.4898145208262593,-0.029095079678267282,-0.014700390568703488,0.378004885647781,biweekly
073049ba,Grocery & food stores,2041-02-07 00:00:00+00:00,AU,small,0,3012935,0,3021354,208,0.48967899788175534,7.0,0.48967899788175534,0.48967899788175534,0.3408695731159937,0.11409088190827033,-0.016804971562517687,0.27479144650204596,weekly
8016c2c4,Grocery & food stores,2041-01-14 00:00:00+00:00,ES,small,0,3716956,0,3716956,91,0.4884172859999433,7.0,0.4884172859999433,0.4884172859999433,0.36124959873954315,0.05971280811933588,0.06208725189478446,0.1506723572764847,weekly
ce59e2eb,Business services,2041-10-28 00:00:00+00:00,FR,small,0,0,440647,440647,61,0.48625852975054806,7.0,0.48625852975054806,0.48625852975054806,0.358770690976787,0.1146529869494361,0.03297451928780161,0.15567793948568184,weekly
3fe31301,Food & drink,2040-08-15 00:00:00+00:00,GB,small,0,666371,0,666371,78,0.48391683742021024,7.0,0.48391683742021024,0.48391683742021024,0.42113963908450874,0.289686757687544,0.15707510448225526,0.0659075460629676,weekly
7b7cf5ca,Healthcare,2041-03-09 00:00:00+00:00,US,small,0,0,201800,23805640,257,0.4831259763284751,7.0,0.4831259763284751,0.4831259763284751,-0.0043961803773248,-0.00806210610873211,-0.008601979285656118,-0.009159848235144288,weekly
08289c3b,Business services,2041-12-14 00:00:00+00:00,GB,small,0,2974575,20516,3120795,165,0.48209639307248275,7.0,0.48209639307248275,0.48209639307248275,0.44038723061716867,0.38696087466958795,0.3122189733087196,0.14397266023099056,weekly
19ccdcbe,Education,2039-09-26 00:00:00+00:00,US,small,0,4218437,0,4218437,239,0.4785630416373823,7.0,0.4785630416373823,0.4785630416373823,0.431290976724258,0.09400220182891195,0.09511546612499107,0.16252647971705195,weekly
ecd27495,Merchandise,2042-02-24 00:00:00+00:00,FR,small,0,6259692,0,7333580,92,0.4775533363666945,7.0,0.4775533363666945,0.4775533363666945,0.33528333833003826,0.28446286409966054,0.16688322379835085,0.07126121781588977,weekly
7af41345,Education,2039-11-22 00:00:00+00:00,GB,small,0,20435788,0,20435788,331,0.4769121318578747,7.0,0.4769121318578747,0.4769121318578747,0.45354952606830345,-0.13406453430356338,0.00838493189169089,0.24299022843174514,weekly
2d37098f,Ticketing & events,2041-10-28 00:00:00+00:00,US,small,0,370946,0,370946,158,0.47618467431940986,14.0,0.47618467431940986,0.4368465271320663,0.47618467431940986,0.2759069079930428,0.09482661106093836,0.20482048433662947,biweekly
3e1e7a1e,Personal services,2038-06-06 00:00:00+00:00,IT,small,0,302194,29856,2986074,153,0.4705938966735447,7.0,0.4705938966735447,0.4705938966735447,0.2722621704580717,0.10920845514167796,-0.01701671017673402,-0.026401024357059193,weekly
2d6525a2,"Religion, politics & other memberships",2042-04-13 00:00:00+00:00,US,small,0,704300,0,704300,40,0.4681646174309705,14.0,0.4681646174309705,0.3676086391663998,0.4681646174309705,0.06937343232598724,-0.008008668485109706,-0.013782078054789945,biweekly
e6e4e836,Digital goods,2041-10-16 00:00:00+00:00,US,small,0,4968725,842000,5810725,249,0.4657382812261931,7.0,0.4657382812261931,0.4657382812261931,0.4247083613530822,0.3408913150368038,0.17927637732653434,0.12080277355952403,weekly
3be0ada0,Specialty retail,2037-06-13 00:00:00+00:00,SE,small,0,6675188,0,8260758,63,0.46526436521565995,7.0,0.46526436521565995,0.46526436521565995,0.40886904613454034,0.04701649287078948,-0.007951279637376362,-0.012059440783354147,weekly
718ba465,Others,2037-03-06 00:00:00+00:00,GB,small,0,51794516,0,51794516,407,0.461994749655505,7.0,0.461994749655505,0.461994749655505,0.39044350414385465,0.19338622668085587,0.009616569910075241,0.0942047040498262,weekly
b6cd66b4,Business services,2039-07-09 00:00:00+00:00,US,medium,0,141320798,0,1592174443,406,0.46116190127948786,7.0,0.46116190127948786,0.46116190127948786,0.42430059003284964,-0.061098758594968806,-0.16359390325249198,0.28333697721023726,weekly
28e117df,Education,2041-11-30 00:00:00+00:00,GB,small,0,395021,0,395021,161,0.458775096560181,7.0,0.458775096560181,0.458775096560181,0.3937734587162282,0.36130646287810625,0.29235723675594566,0.1795509936195766,weekly
06e741e8,Ticketing & events,2041-07-27 00:00:00+00:00,US,small,0,0,44900,3413635,53,0.4571890441641027,60.0,0.4571890441641027,-0.006227888132971441,-0.006330465113985093,-0.006564926784873429,0.4571890441641027,-0.007458811905135212,bimonthly
eea3cf59,"Religion, politics & other memberships",2041-11-02 00:00:00+00:00,US,small,0,0,10158700,12393600,42,0.4559651850919367,7.0,0.4559651850919367,0.4559651850919367,0.27343681178994134,0.009910538258698885,-0.07004142727067007,-0.03588715641187073,weekly
259116dd,"Religion, politics & other memberships",2038-11-26 00:00:00+00:00,DE,medium,0,8434761,0,10901797,136,0.4528898131386744,7.0,0.4528898131386744,0.4528898131386744,0.20340375933232982,0.0055489158833468225,-0.03480035301875678,-0.05180269142088449,weekly
dcbf513b,Specialty retail,2041-07-22 00:00:00+00:00,US,small,0,2300,32900,35200,52,0.44847932301957466,7.0,0.44847932301957466,0.44847932301957466,0.2189960771996033,0.022366429050663866,-0.06856990425687934,-0.07506094371237569,weekly
19fe1afb,Merchandise,2042-03-03 00:00:00+00:00,GB,small,0,587998,0,587998,86,0.4482632781972635,7.0,0.4482632781972635,0.4482632781972635,0.30686899706721454,0.09247187881522478,0.17007532510342274,0.1083688064373177,weekly
d26144b5,"Medical services, drugs, testing labs & equipment medium",2041-03-18 00:00:00+00:00,JP,small,0,198264,0,201977,44,0.44698251160238145,7.0,0.44698251160238145,0.44698251160238145,0.275252908491967,-0.02497333984034499,-0.06558374121936779,-0.01684225870919846,weekly
5afc8a46,Leisure,2041-11-30 00:00:00+00:00,FR,medium,0,0,18941199,32262392,42,0.44535888157150705,7.0,0.44535888157150705,0.44535888157150705,0.07719502007782174,0.1452989887160418,-0.06798579060448429,-0.07239491091565378,weekly
0440dba2,Art & photography,2041-12-14 00:00:00+00:00,CA,small,0,181708,105399,20349036,49,0.4452654089250911,14.0,0.4452654089250911,0.27418522336606244,0.4452654089250911,-0.016220383220758933,-0.03507883763627358,-0.03770763176115482,biweekly
f5b15350,Food & drink,2040-11-05 00:00:00+00:00,FR,small,0,1007263,0,1007263,55,0.4442274911267066,7.0,0.4442274911267066,0.4442274911267066,0.4022482762295387,0.07699762086064352,0.024857335429356624,0.14832021387299618,weekly
1bc3b0bc,Grocery & food stores,2041-06-05 00:00:00+00:00,GB,small,0,9481374,0,9481374,382,0.4422859123836482,7.0,0.4422859123836482,0.4422859123836482,0.29580125583235056,0.01267976928779716,-0.08581963806248696,0.06629499365864898,weekly
5e59eff5,Charity,2042-02-24 00:00:00+00:00,US,small,0,143576,0,143576,47,0.44203582759867077,7.0,0.44203582759867077,0.44203582759867077,0.1428908348782102,-0.004424133146197379,0.009127431894014347,-0.004154731476172978,weekly
e85affc2,"Religion, politics & other memberships",2041-05-28 00:00:00+00:00,IE,small,0,0,614212,7378021,102,0.4419197541410109,14.0,0.4419197541410109,0.18948585924783642,0.4419197541410109,0.028113630269551285,-0.009820677695897492,-0.008893979316676891,biweekly
2e99cb9e,Digital goods,2041-09-25 00:00:00+00:00,MX,small,0,0,465405,465405,154,0.4408488767338257,7.0,0.4408488767338257,0.4408488767338257,0.26154571383215486,0.2500547432466837,0.10338339053165621,-0.09782267318363291,weekly
5fe9c68e,Ticketing & events,2041-11-15 00:00:00+00:00,PL,small,0,638307,0,638307,194,0.44041774026004865,14.0,0.44041774026004865,0.4221523061893396,0.44041774026004865,0.27053994290006067,0.2382851631534778,0.12363223569129905,biweekly
b98a9f0b,Merchandise,2041-05-26 00:00:00+00:00,CA,small,0,309400,0,309400,46,0.4392480153199911,7.0,0.4392480153199911,0.4392480153199911,0.21488213533379122,0.07714439176694914,-0.019102295927680705,-0.012148647709837621,weekly
c12e5d76,Personal services,2037-12-04 00:00:00+00:00,BE,small,0,871359,0,3384833,77,0.439224392563514,7.0,0.439224392563514,0.439224392563514,0.37830598483292743,0.05051084252334478,-0.07759146884532814,-0.08262355155287034,weekly
c8d9131c,Food & drink,2041-03-10 00:00:00+00:00,GB,small,0,3232268,0,3232268,324,0.43697825359118875,7.0,0.43697825359118875,0.43697825359118875,0.3817086222142562,-0.009492792507699003,-0.210032529973012,0.205568888009001,weekly
d40ad071,Digital goods,2042-02-17 00:00:00+00:00,ES,small,0,1229784,82064,1311848,41,0.4338169029805424,7.0,0.4338169029805424,0.4338169029805424,0.2390739105570686,0.19379152498912364,-0.012640037432478926,0.011943880543439027,weekly
73502275,Leisure,2040-05-13 00:00:00+00:00,IT,small,0,8101014,0,10465469,414,0.4336723114511714,14.0,0.4336723114511714,0.41595901604226004,0.4336723114511714,0.1497544613101996,0.04795590157801037,0.12014674967839392,biweekly
526cb738,Leisure,2040-09-15 00:00:00+00:00,GB,small,0,5823666,0,18090950,150,0.4326273959756659,7.0,0.4326273959756659,0.4326273959756659,0.27595232328995467,-0.024945687124946523,-0.032726214491347105,-0.022265357000472406,weekly
fd10c4ee,Others,2039-06-16 00:00:00+00:00,US,small,0,4229500,0,4229500,61,0.4314682049381194,7.0,0.4314682049381194,0.4314682049381194,0.32131337246973196,0.06105179935527465,-0.03536850387966858,0.02726334167523876,weekly
46aa62ac,Education,2035-06-22 00:00:00+00:00,DE,small,0,84460441,0,84460441,418,0.4309547043857483,7.0,0.4309547043857483,0.4309547043857483,0.3501048974355614,0.1886864747255734,0.004863196524277,0.05430505402311434,weekly
b330aab2,Automotive parts and repair/service shops,2040-01-03 00:00:00+00:00,FR,small,0,5651885,0,5651885,133,0.4304877122148561,7.0,0.4304877122148561,0.4304877122148561,0.40389308508781563,0.3705351164939764,0.23343016912490674,0.15139628841767983,weekly
28e1ba45,Education,2040-12-10 00:00:00+00:00,US,small,0,6065000,0,6962000,94,0.4304802407974373,7.0,0.4304802407974373,0.4304802407974373,0.253992663956271,0.10291676804025925,-0.027872153491660303,-0.06978859564970866,weekly
c870360a,Education,2040-05-11 00:00:00+00:00,FR,small,0,3542991,0,3542991,113,0.4303024814741098,7.0,0.4303024814741098,0.4303024814741098,0.3468569983405671,0.28435725397188316,0.16480652221039385,0.16186583248731198,weekly
5490e0b4,Food & drink,2041-11-08 00:00:00+00:00,GB,small,0,1723279,0,1723279,118,0.42759698195226303,7.0,0.42759698195226303,0.42759698195226303,0.2872801367920112,0.09228633195052986,-0.005721377761153659,0.029344508856632697,weekly
36d38fef,Merchandise,2039-04-30 00:00:00+00:00,FR,small,0,1742211,0,1742211,91,0.4269400169696138,7.0,0.4269400169696138,0.4269400169696138,0.3265483543214191,0.16036791551250976,0.005769109852129466,-0.04069667394581302,weekly
183d719a,Others,2042-02-14 00:00:00+00:00,US,small,0,0,1009600,1326151,94,0.4262943218635642,7.0,0.4262943218635642,0.4262943218635642,0.3214445971158481,0.17664600813651532,0.09354233735739877,0.008408953883137537,weekly
98834261,Travel & lodging,2041-06-29 00:00:00+00:00,AU,small,0,1012790,0,1012790,121,0.42478233270328636,7.0,0.42478233270328636,0.42478233270328636,0.31234451046590955,0.05299920422691201,-0.029219880169177412,-0.038883587729565905,weekly
2af86f9f,Education,2041-10-12 00:00:00+00:00,IN,small,0,0,2746236,2746236,182,0.42060231532870423,7.0,0.42060231532870423,0.42060231532870423,0.3461370628763933,0.171598200075306,-0.06461286319461183,0.019043611674476418,weekly
7d2fd1f9,Digital goods,2040-12-30 00:00:00+00:00,BE,small,0,10436410,0,10436410,369,0.41950168433950147,7.0,0.41950168433950147,0.41950168433950147,0.3107744138390695,0.29835961722262694,0.1661131270979388,0.07686310552014305,weekly
927db785,Ticketing & events,2038-11-01 00:00:00+00:00,GB,small,0,16728863,0,16728863,219,0.4181610931473551,7.0,0.4181610931473551,0.4181610931473551,0.30561245456086933,0.2870992730742887,0.12615237823752162,0.10819996034999155,weekly
3f0ed50d,Travel & lodging,2041-10-12 00:00:00+00:00,GB,small,0,1586753,0,1586753,34,0.41677533414559687,7.0,0.41677533414559687,0.41677533414559687,0.20391834064322165,0.0989345501625904,-0.04417469127301024,-0.047039577108707556,weekly
5b0b68c5,Personal services,2038-05-04 00:00:00+00:00,GB,small,0,1956884,0,19999149,393,0.41214710157207324,7.0,0.41214710157207324,0.41214710157207324,0.3315650929834322,0.23550633533832754,0.033060375396516344,-0.01805486438306588,weekly
4662949b,Business services,2035-08-02 00:00:00+00:00,US,large,0,1360000,0,1452000,39,0.41057348293938367,14.0,0.41057348293938367,0.2859991679586143,0.41057348293938367,0.003273518634465142,-0.0643155129801104,-0.0018325046625190587,biweekly
ce6c71c3,"Religion, politics & other memberships",2040-10-12 00:00:00+00:00,FR,small,0,265009,0,265009,30,0.41032720207183665,7.0,0.41032720207183665,0.41032720207183665,0.3312967599924976,0.10357787843789736,-0.056157675951908556,-0.059799700961341955,weekly
b0f333be,Education,2042-05-02 00:00:00+00:00,SE,small,0,1511468,0,1511468,42,0.4092944062293493,7.0,0.4092944062293493,0.4092944062293493,0.33659708340957806,0.04978345634606235,-0.007204556557452589,-0.0109269107788031,weekly
fe715474,Business services,2041-06-14 00:00:00+00:00,JP,small,0,0,1921301,2016406,114,0.4089437802200991,7.0,0.4089437802200991,0.4089437802200991,0.3883842368957871,0.1472712106709382,0.055249428850591226,-0.04864327589114903,weekly
d0b14ab7,Food & drink,2040-05-23 00:00:00+00:00,GB,small,0,98399,0,1248341,154,0.40570566404322983,7.0,0.40570566404322983,0.40570566404322983,0.1298345271946582,0.018244182161269558,-0.018850186698446594,-0.004911734382199035,weekly
f5e63395,Software,2041-12-15 00:00:00+00:00,IT,small,0,3865259,0,3865259,101,0.40467487005829145,7.0,0.40467487005829145,0.40467487005829145,0.3039949948204078,0.10016428792284164,0.07556493775835861,0.17274314171881902,weekly
b6213d5d,"Religion, politics & other memberships",2041-11-25 00:00:00+00:00,AU,small,0,304275,0,304275,65,0.40431230988410066,7.0,0.40431230988410066,0.40431230988410066,0.3722430857148883,0.22883606216226768,-0.00030377051684201556,-0.07557756338118075,weekly
5247385c,Clothing & accessory,2039-03-17 00:00:00+00:00,ES,small,0,20947,443188,90999156,418,0.40385519784568513,14.0,0.40385519784568513,0.35431687743627827,0.40385519784568513,0.09431483844604759,-0.007778488359859168,-0.011797374012453074,biweekly
5924d863,Education,2040-11-06 00:00:00+00:00,ES,small,0,0,294425,9693466,270,0.4020574211261009,7.0,0.4020574211261009,0.4020574211261009,0.37435255190275674,0.023090826293471863,0.016387294617460937,-0.00969498624167364,weekly
68acb404,Software,2041-08-26 00:00:00+00:00,IN,small,0,2343729,29101,3594451,230,0.3982682188204504,7.0,0.3982682188204504,0.3982682188204504,0.1742684262552154,0.1728372150972335,0.13729909848908473,0.031657623768735633,weekly
eed4bbe0,Software,2040-09-21 00:00:00+00:00,NL,small,0,2183928,0,2183928,109,0.3965314344654048,7.0,0.3965314344654048,0.3965314344654048,0.1981099765914033,-0.12318415774629482,-0.1234865264428914,-0.12429976363756615,weekly
a0a57ca4,Digital goods,2040-04-17 00:00:00+00:00,US,small,0,15656735,37759680,68086070,194,0.39495418493806106,7.0,0.39495418493806106,0.39495418493806106,0.17359744605540825,-0.06514590395462197,-0.03010083499693397,0.07401433943375134,weekly
42d5444c,Others,2039-08-03 00:00:00+00:00,US,small,0,1701661,0,1701661,260,0.3941919239208929,7.0,0.3941919239208929,0.3941919239208929,0.23864193846427798,0.23945775492086122,0.07028957721886633,0.0669591296573553,weekly
e5c10c50,Charity,2040-06-10 00:00:00+00:00,CA,small,0,436831,0,2505972,77,0.39413008951289846,7.0,0.39413008951289846,0.39413008951289846,0.2512380775531325,0.03397940824253321,-0.033298264778863794,0.038039677286772974,weekly
5baf85b7,Food & drink,2039-02-28 00:00:00+00:00,FR,small,0,13571575,0,13571575,221,0.39406779447186774,7.0,0.39406779447186774,0.39406779447186774,0.3324026291868521,-0.08646898889592831,-0.11029223980997827,0.20044304743420502,weekly
f1ae2229,"Religion, politics & other memberships",2042-01-13 00:00:00+00:00,MY,small,0,1782478,0,1782478,45,0.3931531211979465,7.0,0.3931531211979465,0.3931531211979465,0.2567111855326887,0.12625652991192524,-0.07369394913095562,-0.07847326382354897,weekly
534d58da,Business services,2035-11-07 00:00:00+00:00,SG,small,0,14134000,0,14775316,406,0.39251167793056013,7.0,0.39251167793056013,0.39251167793056013,0.33114936574747444,-0.03316468146700939,-0.15917002929297094,0.1198851402306,weekly
ed563c49,Transportation & car rental,2042-03-03 00:00:00+00:00,GB,small,0,0,805152,809883,88,0.3910431076776099,7.0,0.3910431076776099,0.3910431076776099,0.3499739592795882,0.22992137164123114,0.10507800578440156,0.014100907699706716,weekly
17a77a38,"Religion, politics & other memberships",2038-11-20 00:00:00+00:00,GB,small,0,10446171,0,10446171,87,0.39101328837830873,7.0,0.39101328837830873,0.39101328837830873,0.29921196107021,0.1027296938127782,-0.043623657700842096,-0.019019683719942136,weekly
0ad99202,Clothing & accessory,2042-04-28 00:00:00+00:00,HU,small,0,503978,0,503978,40,0.3890252462347406,7.0,0.3890252462347406,0.3890252462347406,0.21174977404119266,0.09640561342279504,-0.006884139810767116,-0.010440945379663466,weekly
7a94e5a6,Software,2036-12-19 00:00:00+00:00,AT,small,0,7191479,0,13707220,274,0.3885642902251402,7.0,0.3885642902251402,0.3885642902251402,0.1755218408958111,0.0968360050843141,0.018132944521521085,-0.05007080229762805,weekly
dd244e96,Digital goods,2037-01-27 00:00:00+00:00,DK,small,0,1870515,0,1870515,319,0.3846283487468531,14.0,0.3846283487468531,0.33342967530175277,0.3846283487468531,0.25805588397476714,0.0655166878496143,-0.02008683002252231,biweekly
1901a9a6,Digital goods,2037-02-20 00:00:00+00:00,AT,small,0,6288407,0,6288407,178,0.3835820108023486,7.0,0.3835820108023486,0.3835820108023486,0.10726653081071427,-0.026655229858453103,-0.03595351714469837,-0.05396262331038739,weekly
149d5107,"Medical services, drugs, testing labs & equipment medium",2041-11-14 00:00:00+00:00,GB,small,0,2573344,562143,3135487,179,0.3815099397448206,7.0,0.3815099397448206,0.3815099397448206,0.3041661379741638,0.1555058939640636,0.1418209762274969,0.1512361282785333,weekly
706043d2,Digital goods,2041-11-04 00:00:00+00:00,CZ,small,0,0,120441,123412,65,0.3802130189198001,14.0,0.3802130189198001,0.28920414834116615,0.3802130189198001,-0.02703100394608618,0.09399797828697966,0.19028532916859806,biweekly
44d25381,Digital goods,2041-02-11 00:00:00+00:00,AU,small,0,53038700,7502430,60541130,418,0.37874305357642923,7.0,0.37874305357642923,0.37874305357642923,0.15519815361491107,-0.01518082295414848,-0.01816961219014458,0.014223794279589795,weekly
af6306c2,Software,2041-12-02 00:00:00+00:00,JP,small,0,4510751,0,4510751,154,0.37756276772303854,7.0,0.37756276772303854,0.37756276772303854,0.2671832198350199,0.27039625243093324,0.2392418416635272,0.10870305332193958,weekly
917f4e64,Business services,2037-11-24 00:00:00+00:00,GB,small,0,168054234,0,168054234,310,0.3775047986846408,7.0,0.3775047986846408,0.3775047986846408,0.3646516706188505,0.09156494323298607,-0.06261413346465335,0.10613969760916883,weekly
a170a98e,Furnishing,2035-09-23 00:00:00+00:00,GB,small,0,1014068132,0,1064473768,414,0.37579402779956783,7.0,0.37579402779956783,0.37579402779956783,0.3214165039879273,0.00665944088252572,-0.1561910016356714,0.16667153320873695,weekly
271bc1d2,Specialty retail,2041-08-25 00:00:00+00:00,GB,medium,0,5331052,0,5331302,246,0.375516007068691,7.0,0.375516007068691,0.375516007068691,0.27665507631336766,0.18424004526591556,0.13005928564248428,0.12970747654620532,weekly
92f8f20d,Grocery & food stores,2042-02-26 00:00:00+00:00,MX,small,0,0,230371,2177559,98,0.37470720973411625,30.0,0.37470720973411625,0.3205344679878264,0.04117838028596308,0.37470720973411625,0.2413059839320883,0.1333487689386917,monthly
8da64b80,Food & drink,2041-02-19 00:00:00+00:00,IE,small,0,0,850,9441595,236,0.3723124983840518,14.0,0.3723124983840518,-0.015039297517589227,0.3723124983840518,-0.0038331846634677997,-0.0028004300056849907,-0.004247318841955569,biweekly
29c10133,Business services,2040-12-21 00:00:00+00:00,FR,medium,0,492707452,0,5508015083,397,0.3721678375056894,7.0,0.3721678375056894,0.3721678375056894,0.12617030382075944,0.14776365481591136,0.017907770256035765,0.21119879637742692,weekly
0d5bf3e1,Merchandise,2041-12-27 00:00:00+00:00,GB,small,0,4574132,0,4582196,151,0.3710133108753766,7.0,0.3710133108753766,0.3710133108753766,0.34122602374701616,0.3653047275877188,0.26313445046673845,0.2116086980775441,weekly
fd768e71,Business services,2041-05-04 00:00:00+00:00,IN,large,0,25483277,547968,26032600,54,0.3702922148018145,14.0,0.3702922148018145,0.2723681173216021,0.3702922148018145,0.15958342677755624,-0.03787679532401605,-0.08806909673944406,biweekly
6ccece47,Food & drink,2040-07-19 00:00:00+00:00,AU,small,0,547639,0,547639,101,0.3698838475264182,7.0,0.3698838475264182,0.3698838475264182,0.14022675947367308,0.045566368237273995,0.06699031790947378,0.045603346109412746,weekly
1584e95d,Grocery & food stores,2042-03-29 00:00:00+00:00,US,small,0,2016811,0,2820378,68,0.36908122531795773,14.0,0.36908122531795773,0.349678162317252,0.36908122531795773,0.16404114488097146,0.005763149384393788,-0.016174927324142805,biweekly
0f20fe55,"Religion, politics & other memberships",2041-12-18 00:00:00+00:00,GB,small,0,0,1194467,1194467,85,0.36375541355770236,7.0,0.36375541355770236,0.36375541355770236,0.28898459018214173,0.13135494962604088,-0.0918710964992432,-0.1016951264625066,weekly
286c4d54,"Medical services, drugs, testing labs & equipment medium",2036-01-24 00:00:00+00:00,GB,small,0,23028829,0,23028829,418,0.36348575718953446,14.0,0.36348575718953446,0.30019099060391413,0.36348575718953446,-0.0529304241257696,-0.057184643256599166,0.19466328218358728,biweekly
3c6b8aaa,Others,2036-01-14 00:00:00+00:00,GB,small,0,0,10660068,1066724078,418,0.3622085060496358,7.0,0.3622085060496358,0.3622085060496358,0.3569855231317266,0.05984454915698931,0.12331558300462135,0.07590764631083469,weekly
9453743c,Software,2039-04-18 00:00:00+00:00,CH,small,0,3704799,0,3704799,241,0.3617879960277357,7.0,0.3617879960277357,0.3617879960277357,0.07153938978354911,-0.10704822147761468,-0.09340081319623314,-0.12040012579020987,weekly
a4d6eea2,Personal services,2039-12-24 00:00:00+00:00,JP,small,0,0,990182,2443388,41,0.36153149739233986,7.0,0.36153149739233986,0.36153149739233986,0.20261966099951417,-0.024088808378967298,-0.025701898225773148,-0.027368757734139198,weekly
1670d4fb,Merchandise,2041-06-23 00:00:00+00:00,DE,small,0,30099323,0,36351660,299,0.3613603763983875,7.0,0.3613603763983875,0.3613603763983875,0.34580691711605915,0.12440281817815912,-0.03214858335769815,0.04336459814682379,weekly
9874d1ee,Electronics,2037-05-26 00:00:00+00:00,GB,small,0,5966893,0,6194162,132,0.3604091970997668,7.0,0.3604091970997668,0.3604091970997668,0.28212990430374074,0.10242174503753934,-0.1165377232364819,-0.08007335963089288,weekly
